ID,Ref_No,Name,Category,Latitude,Longitude,Address,Postcode,Feature_Easting,Feature_northing,Distance,Pointx_class
264,159231565,Pret A Manger,Coffee Shop,51.51711878,-0.123780102,19,WC1A 1BA,530280,181468,7.6,1020013
265,159228131,Saint Dough,Coffee Shop,51.51487993,-0.126610491,67,WC2H 9PJ,530090,181214,11.1,1020013
266,159228123,Yolo,Coffee Shop,51.51336067,-0.128330213,1,WC2H 9NP,529975,181042,18.9,1020013
267,159228120,Pret A Manger,Coffee Shop,51.51178573,-0.127688597,24,WC2H 7AB,530024,180868,6.8,1020013
268,159232994,G Cafe,Coffee Shop,51.49581491,-0.100840945,"70, London Road",SE1 6LW,531933,179140,14.8,1020013
269,159234754,Tree Shaker,Coffee Shop,51.50120206,-0.115371085,7,SE1 7RY,530909,179713,21.4,1020013
270,159237642,Pure,Coffee Shop,51.50461662,-0.085892694,London Bridge Station 56,SE1 2TF,532945,180145.8,61.7,1020013
271,159232988,Cafe Angy,Coffee Shop,51.49435901,-0.091479831,189,SE1 4AG,532587,178995,16.9,1020013
272,159232982,Workman Cafe,Coffee Shop,51.50020545,-0.089348145,14-16,SE1 4LL,532718,179649,14.5,1020013
273,159232976,Earthsea,Coffee Shop,51.49623404,-0.082993722,83,SE1 4TW,533170.6,179218.9,21.7,1020013
274,159232974,Roasting Plant Coffee,Coffee Shop,51.50637281,-0.088701088,Ground Floor Rear West Bridge House 4,SE1 9QQ,532745,180336,11.7,1020013
275,159232973,Fitology Kitchen,Coffee Shop,51.50744547,-0.110222625,"1/3, Gabriel's Wharf, Upper Ground",SE1 9PP,531248.4,180416.5,14.8,1020013
276,158044904,Starvin,Coffee Shop,51.5145163,-0.06107725,"176, Commercial Road",E1 2JY,534638,181292,4.3,1020013
277,159236684,Pret A Manger,Coffee Shop,51.50373297,-0.102402228,Unit 2 202-206,SE1 0LX,531801.8,180017.7,11.6,1020013
279,159227360,Omotesando Koffee,Coffee Shop,51.51653103,-0.134853333,8,W1T 1PB,529513.4,181383,6.4,1020013
280,159232591,The Gentlemen Baristas,Coffee Shop,51.50361954,-0.09911879,Jerwood Space 171,SE1 0LN,532030,180011,10.1,1020013
281,159227370,Kafi,Coffee Shop,51.51949505,-0.137462256,20,W1T 4JA,529324,181708,8.7,1020013
282,159227366,1/2 M,Coffee Shop,51.51773583,-0.120756739,"2, 1, Southampton Row",WC1B 5HA,530488,181542,17,1020013
283,158051104,Chaadao,Coffee Shop,51.52444754,-0.083720524,"62, Paul Street",EC2A 4NA,533038,182355,20.4,1020013
284,159232593,Bistro & Baker,Coffee Shop,51.4977854,-0.101464991,23,SE1 6NG,531884,179358,15.3,1020013
285,159230656,Estelle's Cafe,Coffee Shop,51.51791048,-0.136777397,22-24,W1T 3LP,529376,181533,19.4,1020013
286,159230655,Cpress,Coffee Shop,51.5180844,-0.137083074,"Frame, 25-33, Berners Street",W1T 3LR,529354.3,181551.8,12.5,1020013
287,146697989,Black Sheep Coffee,Coffee Shop,51.51073645,-0.083878007,31,EC3M 1DT,533067,180830,9.2,1020013
288,158049774,Costa Coffee,Coffee Shop,51.51937314,-0.078614738,250,EC2M 4AA,533407,181800,34.6,1020013
289,157513757,Love & Scandal,Coffee Shop,51.50303995,-0.115583435,43,SE1 7NJ,530889,179917,8.8,1020013
290,158045212,Clean Hearts,Coffee Shop,51.51468078,-0.06755595,52,E1 1LP,534188,181298.4,25.7,1020013
291,157516408,Said Dal 1923,Coffee Shop,51.5177683,-0.134621178,29,W1T 1JG,529526,181521,12.1,1020013
292,146549888,Black Sheep Coffee,Coffee Shop,51.51365382,-0.082458481,"A, The Leadenhall Building, 122, Leadenhall Street",EC3V,533157,181157,20.3,1020013
293,158045063,Toynbee Arts Bar & Cafe,Coffee Shop,51.51667895,-0.072256576,28,E1 6AB,533856,181512,38.3,1020013
294,158045047,Fazenda,Coffee Shop,51.51607944,-0.077369697,9,E1 7DB,533503,181436,8.6,1020013
295,157520204,Whoa! Coffee,Coffee Shop,51.50256426,-0.109493764,124-126,SE1 8LN,531313,179875,5.3,1020013
296,157520172,Milkcake,Coffee Shop,51.51200171,-0.122073601,"27b, Covent Garden Market, Covent Garden",WC2E 8RE,530413,180902,16.6,1020013
297,146549737,Soho Coffee Co.,Coffee Shop,51.51495302,-0.091541555,"50, Gresham Street",EC2V 7AY,532523,181285,9.3,1020013
298,158049531,At White Collar Factory,Coffee Shop,51.52514352,-0.088347638,White Collar Factory 1a,EC1Y 8AF,532715,182424,14.4,1020013
299,146549729,The Good Yard,Coffee Shop,51.5123651,-0.083939373,43-45,EC3V 1LT,533058,181011,19.7,1020013
300,146549728,Soho Coffee Co.,Coffee Shop,51.51592774,-0.085688058,"14, Austin Friars",EC2N 2HE,532926.3,181404,26.5,1020013
301,146549656,London Juice,Coffee Shop,51.51433544,-0.061560544,156,E1 2LH,534605,181271,14.1,1020013
302,158044902,Urban Baristas,Coffee Shop,51.51634006,-0.076811023,95,E1 7DA,533541,181466,17.1,1020013
303,146547840,Cafe Emporio,Coffee Shop,51.53077474,-0.076909207,Tower View House 134,E2 8DY,533492,183071,11.2,1020013
304,146549465,Coffee House 9,Coffee Shop,51.51331554,-0.06291247,9,E1 2LL,534514.2,181155.1,8.9,1020013
305,146697990,Joe & the Juice,Coffee Shop,51.51081705,-0.084023062,"23, Eastcheap",EC3M,533056.7,180838.7,15.2,1020013
306,154157166,Scarlett Green,Coffee Shop,51.51532405,-0.135859641,"4, Noel Street",W1F 8GB,529447,181247,15.8,1020013
307,158044333,Di Stefano,Coffee Shop,51.53081577,-0.069006571,28 London Terrace,E2 7SQ,534040,183090,13.9,1020013
308,158047295,Pret A Manger,Coffee Shop,51.52676135,-0.078390216,128,E1 6JE,533401,182622,24.8,1020013
309,146550609,Soho Coffee Co.,Coffee Shop,51.5153237,-0.119501223,Building Managers Office Basement 65,WC2B 6TD,530582,181276,13,1020013
310,158047724,Old St. Cafe,Coffee Shop,51.52383118,-0.096677081,36,EC1V 9AE,532141,182263,3.4,1020013
311,158047718,Cino's Coffee Bar,Coffee Shop,51.52172506,-0.111583293,113,EC1R 5BY,531113,182002,14.3,1020013
312,158047712,Meetinz Cafe,Coffee Shop,51.52522052,-0.08149685,62,EC2A 3QR,533190,182445,18.2,1020013
313,157520099,Soho Coffee Co.,Coffee Shop,51.51029564,-0.123916328,41-42,WC2E 9HA,530290,180709,7.9,1020013
314,158048979,Pink Grapefruit,Coffee Shop,51.51935573,-0.07568797,"K3, Old Spitalfields Market, Crispin Place",E1 6EW,533610.1,181803.4,32.1,1020013
315,158044183,The Gentlemen Baristas,Coffee Shop,51.50287168,-0.08410707,"Vinegar Yard, 80-82, St. Thomas Street",SE1 3QU,533074,179955,6,1020013
316,158044162,Chefe,Coffee Shop,51.53043349,-0.076938006,124,E2 8DP,533491,183033,19.2,1020013
317,158044136,Double Impresso,Coffee Shop,51.52666918,-0.064035356,323,E2 6AH,534397,182638,15.3,1020013
318,157515987,Department of Coffee and Social Affairs,Coffee Shop,51.51781329,-0.134057214,26,W1T 1JD,529565,181527,6.6,1020013
319,157516829,Yi Fang,Coffee Shop,51.51357581,-0.129978793,"Basement And Ground Floor, 13",W1D,529860,181063,8.9,1020013
320,157512893,Birds Hill Coffee,Coffee Shop,51.50179858,-0.094410942,14,SE1 1HL,532362,179817,8.5,1020013
321,150974078,Redemption Roasters,Coffee Shop,51.51914744,-0.100145773,55,EC1A 9EJ,531913.9,181735.9,6.4,1020013
322,146551921,Cafe Lime,Coffee Shop,51.51343268,-0.057001361,Watney Market Library 30-32,E1 2PR,534924,181179,43.2,1020013
323,146548480,Coffice,Coffee Shop,51.52811119,-0.090122029,163,EC1V 1NR,532583.3,182750.8,24.9,1020013
324,158048578,Climpson & Sons,Coffee Shop,51.51942606,-0.075754193,"K1, Old Spitalfields Market, Crispin Place",E1 6EW,533605.3,181811.1,40,1020013
325,157513753,Zen Cafe Bakery,Coffee Shop,51.50280347,-0.118777532,"Riverside Building, County Hall, Westminster Bridge Road",SE1 7PB,530668,179885,24.7,1020013
326,154154520,Bean & Wheat,Coffee Shop,51.52719991,-0.081009981,"The Frog, 46, Hoxton Square",N1 6PB,533218,182666,13.5,1020013
327,154153219,Fashion Cafe,Coffee Shop,51.51832701,-0.074046362,2,E1 6PX,533727,181692,3.8,1020013
328,154150120,The Beehive,Coffee Shop,51.52849714,-0.056028459,"305, Cambridge Heath Road",E2 9PA,534947,182856,2.5,1020013
329,154157029,Black Sheep Coffee,Coffee Shop,51.51279498,-0.093764724,12,EC4M 9AL,532375,181041,7.6,1020013
330,154158244,21 West,Coffee Shop,51.51784351,-0.101755258,21,EC1A 9HY,531806,181588,15.8,1020013
331,154158241,Department of Coffee and Social Affairs,Coffee Shop,51.52008219,-0.105063938,"43, Cowcross Street",EC1M 6BY,531570,181831,47,1020013
332,154152383,Bee Bae,Coffee Shop,51.52528101,-0.070437267,156,E2 6DG,533957,182471.9,16.9,1020013
333,154152372,Cafe Thyme,Coffee Shop,51.5165101,-0.07621292,9,E1 7TB,533582,181486,16.7,1020013
334,154152362,Nilly's Cafe,Coffee Shop,51.51710888,-0.075438193,16,E1 7LA,533634,181554,8.3,1020013
335,154156607,Top Daily Caffe,Coffee Shop,51.5241292,-0.084051032,56,EC2A 4LN,533016,182319,7.7,1020013
336,154150406,Sazzy & Fran,Coffee Shop,51.5278618,-0.052422484,33,E2 0HU,535199,182792,15.1,1020013
337,154156602,Jimmy Jacks,Coffee Shop,51.52212496,-0.081367486,"105, Worship Street",EC2A 2DG,533208,182101,14.9,1020013
338,150629721,Joe & the Juice,Coffee Shop,51.50541474,-0.09780485,94,SE1,532116,180213,17.1,1020013
339,154152363,Nasiye Cafe,Coffee Shop,51.52050211,-0.051655406,110,E1 4UN,535274,181975,6.3,1020013
340,152921164,Joe & the Juice,Coffee Shop,51.51705282,-0.133736611,42-44,W1T 1JN,529589.4,181443,10,1020013
341,154150639,Kahaila,Coffee Shop,51.51409161,-0.077121914,Portsoken Pavilion 1,EC3N 1AF,533526,181215.4,8.1,1020013
342,154150424,Site,Coffee Shop,51.52902092,-0.070322392,112,E2 7RG,533954,182888,5,1020013
343,152790589,Passion,Coffee Shop,51.51929867,-0.117276293,58-59,WC1R 4PD,530725,181722,13.2,1020013
344,152788926,39 Steps Coffee Haus,Coffee Shop,51.51472468,-0.136057061,8,W1F 8DP,529435,181180,11.8,1020013
345,152788913,The Larder @ Soho,Coffee Shop,51.51511871,-0.133691716,91-92,W1D 3SY,529598,181228,32.3,1020013
346,152788144,The Gentlemen Baristas,Coffee Shop,51.50521006,-0.091847807,11,SE1 9AB,532530,180201,5.7,1020013
347,152788138,Damascan Kitchen,Coffee Shop,51.50384099,-0.095031786,69-71,SE1 1SG,532313,180043,8.1,1020013
348,152788919,Coco Di Mama,Coffee Shop,51.52051748,-0.135027761,11-9月,W1T 2AQ,529490,181826,13.6,1020013
349,152791668,The Espresso Room,Coffee Shop,51.51681753,-0.1190073,71,WC2A 3JH,530612,181443,16.2,1020013
350,152791659,Cafe Italia,Coffee Shop,51.51757128,-0.127336038,16,WC1B 3QA,530032,181512,28.3,1020013
351,152786514,Guo C100,Coffee Shop,51.5119972,-0.129106681,32-35,WC2H 7JS,529925,180889,29.9,1020013
352,152784379,Ethical Caffeine,Coffee Shop,51.50556213,-0.100184956,"87, Southwark Bridge Road",SE1 0AX,531950.4,180225.1,13.4,1020013
353,152788147,Hank and Ginger,Coffee Shop,51.50381175,-0.100436431,Ground Floor Cafe 164-180,SE1 0LH,531938,180030,11.6,1020013
354,152788143,Lls Cafe,Coffee Shop,51.50326068,-0.115329378,29,SE1 7NJ,530906,179942,11.6,1020013
355,152787846,Black Sheep Coffee,Coffee Shop,51.50540727,-0.099563137,"81, Southwark Street",SE1 0HX,531994,180209,12.5,1020013
356,150972167,Gallery Cafe,Coffee Shop,51.51767164,-0.09448358,2,EC2Y 5AP,532311,181582,15.4,1020013
357,152791458,Abuelo,Coffee Shop,51.51119222,-0.122625701,26,WC2E 7JA,530377,180811,18.1,1020013
358,152791665,Mauve Kitchen,Coffee Shop,51.51998227,-0.12177416,78,WC1B 4AR,530411,181790,25.4,1020013
359,152791660,Caffe Tropea,Coffee Shop,51.52169709,-0.126100099,Russell Square Gardens,WC1B 5EH,530106,181973,88.5,1020013
360,157520200,Science Gallery Cafe,Coffee Shop,51.50427946,-0.087494728,Part Ground Floor Boland House,SE1 9RT,532834.8,180105.4,14.9,1020013
361,157520205,Bad Moon,Coffee Shop,51.49691202,-0.088664677,159a,SE1 4GZ,532775,179284,17.1,1020013
362,157520201,Citycafe,Coffee Shop,51.50125097,-0.093915085,200,SE1 1JX,532398,179757,23.7,1020013
363,157520178,Avobar,Coffee Shop,51.51099429,-0.124305555,Basement 23-24,WC2E 8ND,530261,180786,15.6,1020013
364,157520162,Teatulia,Coffee Shop,51.51441334,-0.125548702,36,WC2H 9PS,530165,181164,7.5,1020013
365,157512552,Custard,Coffee Shop,51.50363173,-0.077249595,4,SE1 2SD,533547.7,180052,40.7,1020013
366,157511229,Diamond Cafe & Grill,Coffee Shop,51.49570618,-0.072133111,Former 94,SE16 3QT,533926,179180,13.1,1020013
367,157511119,Cafe Plaka,Coffee Shop,51.53024219,-0.121178907,315,WC1X 8PX,530423,182932,18.8,1020013
368,157518586,Woolley's,Coffee Shop,51.52267998,-0.114484462,73,WC1X 8TP,530909,182103,17.7,1020013
369,157518991,Bea's of Bloomsbury,Coffee Shop,51.52224046,-0.124088536,71,WC1B 5BA,530244,182037,24.1,1020013
370,157518988,Pure,Coffee Shop,51.51814904,-0.113446435,311-318,WC1V 7BN,530994,181601,10.4,1020013
371,157513761,The Garden Shack,Coffee Shop,51.50280079,-0.115809434,55,SE1 7NJ,530874,179890,9.4,1020013
372,157513726,That Coffee Shop,Coffee Shop,51.51680078,-0.12582543,234,WC2H 8EG,530139,181429,14,1020013
373,157513720,Dojo,Coffee Shop,51.51968847,-0.121397067,62-64,WC1B 4AR,530438,181758,27.3,1020013
374,152790594,The Observatory,Coffee Shop,51.52538715,-0.125170147,64,WC1N 1AB,530160,182385,13,1020013
375,157508540,The School House,Coffee Shop,51.50361954,-0.09911879,171,SE1 0LN,532030,180011,10.1,1020013
376,157513580,Muzzy's Cafe,Coffee Shop,51.52941226,-0.083771568,67-69,N1 6BT,533020,182907,15.8,1020013
377,152788016,The Watch House,Coffee Shop,51.50098499,-0.054173713,The Watch House,SE16 4JE,535157,179800,4.6,1020013
378,157516833,Caffe Italiano,Coffee Shop,51.51004871,-0.129287383,1,WC2H 7AT,529918,180672,10.3,1020013
379,157516832,Pocha,Coffee Shop,51.51217549,-0.133523773,52,W1D 6DS,529618,180901,6.4,1020013
380,157516827,Department of Coffee and Social Affairs,Coffee Shop,51.51545816,-0.135810927,193,W1F 8ZF,529450,181262,17.9,1020013
381,154158230,H.O.M.E,Coffee Shop,51.52224946,-0.097290802,12,EC1M 7AA,532103,182086,14.5,1020013
382,154150114,Woolidando,Coffee Shop,51.52640428,-0.066511785,253,E2 6AH,534226,182604,6.9,1020013
383,157516418,Hideaway Coffee,Coffee Shop,51.51134856,-0.135243711,7,W1D 7DP,529501,180806,13.3,1020013
384,157516410,The Coffee Run,Coffee Shop,51.52049378,-0.134668371,Goodge Street Underground Station,W1T 2HE,529515,181824,27.3,1020013
385,157516403,Morganti Caffe Bar,Coffee Shop,51.52183366,-0.135233455,187,W1T 7PQ,529472,181972,10.5,1020013
386,157516397,Department of Coffee and Social Affairs,Coffee Shop,51.52331301,-0.137219982,114,W1T 5AQ,529330,182133,9,1020013
387,152789891,Pure,Coffee Shop,51.49684255,-0.138573112,131,SW1E 6RD,529311,179187,14.9,1020013
388,152789169,Mikel Coffee,Coffee Shop,51.52198128,-0.136034654,93,W1T 4TW,529416,181987,16.5,1020013
389,152788368,Secret Gold Mine,Coffee Shop,51.49747103,-0.07063233,Unit 19 Old Jamaica Business Estate 24,SE16 4AW,534025,179379,22.3,1020013
390,149632240,Cafe Nespresso,Coffee Shop,51.51371125,-0.136228139,32-34,W1F 8JB,529426,181067,29.3,1020013
391,149632077,Black Sheep Coffee,Coffee Shop,51.51407244,-0.07562383,9,EC3N 1AH,533630,181216,18.1,1020013
392,149634583,Black Swan Yard Coffee,Coffee Shop,51.50227494,-0.08225897,Globe House 2a,SE1 3JW,533204,179892,12.4,1020013
393,150969995,Pure,Coffee Shop,51.51448653,-0.104921446,3,EC4A 4AS,531596,181209,34.9,1020013
394,149636947,Joe & the Juice,Coffee Shop,51.53142774,-0.126147494,St. Pancras Station,N1C 4QL,530075,183055,54.2,1020013
395,149631894,Joe & the Juice,Coffee Shop,51.49732646,-0.138466955,68,SW1E 6SQ,529317,179241,28.5,1020013
396,150973637,Two Magpies,Coffee Shop,51.51327182,-0.042999534,583,E1 0HJ,535896,181187,12.7,1020013
397,150973624,Cereal Killer Cafe,Coffee Shop,51.52381952,-0.071190995,"192, Brick Lane",E1 6SA,533909,182308,19.8,1020013
398,149630992,Redemption Roasters,Coffee Shop,51.52283186,-0.118903627,84,WC1N 3LR,530602,182112,5.7,1020013
399,149633548,Seacole Social,Coffee Shop,51.52585951,-0.126030123,15-17,WC1H 9SH,530099,182436,26.8,1020013
400,149628209,Acai Berry,Coffee Shop,51.51268993,-0.138734254,11 Kingly Court,W1B 5PW,529255,180949,23.3,1020013
401,149638313,Urban Baristas,Coffee Shop,51.50296576,-0.110413722,103-107,SE1 8UL,531248,179918,21.4,1020013
402,149634958,Balance,Coffee Shop,51.50131415,-0.111159231,"42, Lower Marsh",SE1 7RG,531201,179733,8.9,1020013
403,149631421,The Arts Cafe,Coffee Shop,51.51211663,-0.127574148,The Arts Theatre 6-7,WC2H 7JB,530031,180905,30,1020013
404,149627207,Jova,Coffee Shop,51.51996592,-0.136534953,69,W1T 4PJ,529387,181762,8,1020013
405,150974372,The Watch House,Coffee Shop,51.51675084,-0.10926673,92,EC4A 1EP,531288,181453,6.1,1020013
406,150974361,Essential Vegan,Coffee Shop,51.52626689,-0.077300982,6,E2 7JP,533478,182569,12.5,1020013
407,149636198,Black Sheep Coffee,Coffee Shop,51.53100697,-0.12120509,"282, Pentonville Road",N1 9NR,530419,183017,14.9,1020013
408,150974183,Coffee & Patisserie,Coffee Shop,51.51943513,-0.061070141,7,E1 1DG,534624,181839,34.4,1020013
409,150972444,Rosslyn,Coffee Shop,51.51254191,-0.093574963,York House 74-82,EC4N 4SJ,532388.9,181013.2,9,1020013
410,150970689,Joe & the Juice,Coffee Shop,51.51468148,-0.083712457,"2, 15, Bishopsgate",EC2N 3BA,533067,181269,22.2,1020013
411,149630995,Fast Break,Coffee Shop,51.51949846,-0.11739778,53,WC1R 4PD,530716,181744,8.8,1020013
412,150974083,The Grains,Coffee Shop,51.5251382,-0.110216736,6,EC1R 4PX,531198,182384,9.4,1020013
413,150972145,Coco Di Mama,Coffee Shop,51.51230276,-0.087833186,Capital House 85,EC4N 7BL,532788,180997,8.6,1020013
414,149631757,Jacob the Angel,Coffee Shop,51.51443291,-0.126210871,16a,WC2H 9DP,530119,181165,22.3,1020013
415,150973911,Vintage Rooms,Coffee Shop,51.52341253,-0.071049624,8,E2 6EH,533920,182263,7.6,1020013
416,149628966,The Penny Drop,Coffee Shop,51.52049235,-0.135144102,13,W1T 2AH,529482,181823,8.7,1020013
417,142054861,Crussh,Coffee Shop,51.51575698,-0.10897639,7,EC4A 3AP,531311,181343,74.7,1020013
418,145837006,Boba Jam,Coffee Shop,51.51419267,-0.133138659,80,W1D 3SL,529639,181126,4.6,1020013
419,131493299,Cyclelab Juicebar,Coffee Shop,51.52713353,-0.083550082,16,N1 6EY,533042,182654,5.3,1020013
420,145838519,Illy,Coffee Shop,51.49815514,-0.11334288,6,SE1 7DP,531058.5,179377.8,25.8,1020013
421,131485347,Cafe De Providence,Coffee Shop,51.51564452,-0.123811858,14,WC2B 5RB,530282,181304,12.2,1020013
422,145840143,King's Cafe,Coffee Shop,51.53104666,-0.131007483,50,NW1 1ES,529739,183004,10.6,1020013
423,131489229,Casa Tua,Coffee Shop,51.5276815,-0.123562152,106-108,WC1H 8BZ,530265,182643,13.2,1020013
424,131489228,Hopper,Coffee Shop,51.52288852,-0.114591169,81b,WC1X 8TP,530901,182126,7,1020013
425,145838029,Masters,Coffee Shop,51.50131684,-0.105194071,"1, 109-115, Blackfriars Road",SE1 8HW,531615,179744,34.2,1020013
426,145838024,80 Stone Coffee Roasters,Coffee Shop,51.49837057,-0.104840823,7a,SE1 6HS,531648,179417,11.3,1020013
427,145837645,The Cafe at Two,Coffee Shop,51.50975089,-0.125840954,50,WC2N 4HS,530158,180645,11.5,1020013
428,131492500,Enjoy Cafe,Coffee Shop,51.52789925,-0.079674415,119,N1 6ND,533308.6,182746.2,6.6,1020013
429,131485032,Press Coffee & Co,Coffee Shop,51.51590757,-0.112184237,81,WC2A 1DD,531088,181354,19.8,1020013
430,145840944,Shortwave Cafe,Coffee Shop,51.49419527,-0.062847262,Block H Unit 05 Tower Bridge Business Complex,SE16 4DG,534575,179029,107.3,1020013
431,131484928,Coco,Coffee Shop,51.5186366,-0.124784345,65,WC1B 3BL,530206,181635,29,1020013
432,131486618,Covent Garden Grind,Coffee Shop,51.51103968,-0.122646383,42,WC2E 7LJ,530376,180794,13.3,1020013
433,131493922,Coleman Coffee Roasters,Coffee Shop,51.50063295,-0.112974001,20,SE1 7RJ,531077,179654,7.9,1020013
434,131493921,Pret A Manger,Coffee Shop,51.50249887,-0.119409649,Riverside Building County Hall,SE1 7PB,530625,179850,68.3,1020013
435,131493918,The Travel Cafe,Coffee Shop,51.49952932,-0.114244247,139,SE1 7HR,530992,179529,4.3,1020013
436,131493917,Caffe Deniro,Coffee Shop,51.50101418,-0.103771564,43,SE1 0RF,531714.6,179712.9,17.6,1020013
437,131493913,Olive Cafe,Coffee Shop,51.50301709,-0.108019727,82,SE1 8LW,531414,179928,19,1020013
438,131488314,Sacred,Coffee Shop,51.51093483,-0.120759926,370,WC2R 0JF,530507.2,180785.7,36.1,1020013
439,145841883,The Bach,Coffee Shop,51.53102341,-0.080012966,96,N1 6SG,533276,183093,12.3,1020013
440,145837121,Drury 188-189,Coffee Shop,51.51612288,-0.123921918,188-189,WC2B 5QD,530273,181357,17.6,1020013
441,145837118,The Gentlemen Baristas,Coffee Shop,51.51965343,-0.131589267,26,WC1E 7BT,529731,181736,15,1020013
442,131486191,Tsujiri,Coffee Shop,51.51191132,-0.133593658,47,W1D 7PD,529613.9,180871.5,12.5,1020013
443,145415880,Chapter 72,Coffee Shop,51.50143304,-0.082467215,72,SE1 3UD,533192,179798,2.1,1020013
444,142060031,Pure,Coffee Shop,51.5126609,-0.084431379,Retail Unit 85,EC3V 1LU,533023,181043,10,1020013
445,142058345,Urban Baristas,Coffee Shop,51.50453746,-0.055823559,138,E1W 3PA,535032,180192,9.5,1020013
446,142058290,Coffee Republic,Coffee Shop,51.51096597,-0.104421918,"165a, Queen Victoria Street",EC4V 4DY,531640.8,180818.4,0.4,1020013
447,142055871,Cafe 82,Coffee Shop,51.52915796,-0.101313504,"274, Goswell Road",EC1V 7LX,531804,182847,12.8,1020013
449,141445986,The Espresso Room,Coffee Shop,51.51837458,-0.121335822,"23, Southampton Row",WC1B,530446,181612,33,1020013
450,145415227,Caffe Napoli,Coffee Shop,51.51950153,-0.135040436,31b,W1T 2PR,529492,181713,11.9,1020013
