business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours,category,category1,category2,MondayOpen,MondayClose,TuesdayOpen,TuesdayClose,WednesdayOpen,WednesdayClose,ThursdayOpen,ThursdayClose,FridayOpen,FridayClose,SaturdayOpen,SaturdayClose,SundayOpen,SundayClose
KJ6DuC0Jve9hAtzM2SGNOQ,Viva El Taco,"30 N Lamb Blvd, Ste 105",Las Vegas,NV,89110,36.1599742845,-115.0799313427,3.5,37,1,"{'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsDelivery': 'False', 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'none'"", 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'WiFi': ""u'no'"", 'WheelchairAccessible': 'True', 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'HasTV': 'True'}","Restaurants, Mexican","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Restaurants, Mexican,,0.0,24,0.0,24,0.0,24,0.0,24,0.0,24,0.0,24,0.0,24
PrFfdw7WuGAnrkyAIzX65g,Subway Restaurants,"10550 Southern Highlands Pky, Ste 100",Las Vegas,NV,89141,35.9974897,-115.2056326,3.0,52,1,"{'RestaurantsGoodForGroups': 'False', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'RestaurantsDelivery': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1', 'OutdoorSeating': 'False', 'HasTV': 'False', 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsBitcoin': 'False', 'Caters': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'NoiseLevel': ""'quiet'"", 'WiFi': ""'no'"", 'Alcohol': ""'none'""}","Restaurants, Soup, Sandwiches, Fast Food","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Restaurants, Soup, Sandwiches,0.0,24,0.0,24,0.0,24,0.0,24,0.0,24,0.0,24,0.0,24
MNaPOkqm2vKeNG8EqkZWCg,Chicago Joe's,820 S 4th St,Las Vegas,NV,89101,36.1609794,-115.1478447,3.5,478,1,"{'RestaurantsReservations': 'True', 'WiFi': ""u'no'"", 'HasTV': 'False', 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Caters': 'False', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'NoiseLevel': ""u'average'"", 'BikeParking': 'True', 'RestaurantsTableService': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': None, 'divey': False, 'intimate': None, 'trendy': False, 'upscale': False, 'classy': False, 'casual': None}"", 'DogsAllowed': 'False'}","Sandwiches, Italian, Restaurants, Seafood","{'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '17:0-22:0'}",Sandwiches, Italian, Restaurants,None,None,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,17.0,22.0,None,None
bwmO8teAlvjmuIDxhPb44g,El Zarape Mexican Restaurant,"2400 S Jones Blvd, Ste 4",Las Vegas,NV,89146,36.1454197,-115.2244798,4.5,28,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'none'"", 'HasTV': 'True', 'RestaurantsReservations': 'True', 'GoodForMeal': ""{'dessert': None, 'latenight': None, 'lunch': True, 'dinner': None, 'brunch': True, 'breakfast': None}"", 'DogsAllowed': 'False', 'RestaurantsAttire': ""u'casual'"", 'DriveThru': 'False', 'RestaurantsTableService': 'False', 'Caters': 'True', 'RestaurantsDelivery': 'True', 'Ambience': ""{'touristy': None, 'hipster': None, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': None, 'casual': True}"", 'OutdoorSeating': 'False'}","Mexican, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '7:0-21:0', 'Wednesday': '7:0-21:0', 'Thursday': '7:0-21:0', 'Friday': '7:0-21:0', 'Saturday': '7:0-21:0', 'Sunday': '9:0-17:0'}",Mexican, Restaurants,,0.0,24,7.0,21.0,7.0,21.0,7.0,21.0,7.0,21.0,7.0,21.0,9.0,17.0
oGYXSVs0ympLy0ur8Qnp7g,Taqueria El Buen Pastor,301 S Decatur Blvd,Las Vegas,NV,89107,36.1697408,-115.2055201,2.5,127,1,"{'RestaurantsPriceRange2': '1', 'NoiseLevel': ""'average'"", 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'no'"", 'RestaurantsGoodForGroups': 'True', 'Caters': 'True', 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""'casual'"", 'Alcohol': ""'none'"", 'GoodForKids': 'True', 'OutdoorSeating': 'False', 'HasTV': 'False', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'DriveThru': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsTableService': 'False', 'DogsAllowed': 'False', 'RestaurantsDelivery': 'True'}","Mexican, Restaurants","{'Monday': '10:0-1:0', 'Wednesday': '10:0-1:0', 'Thursday': '10:0-1:0', 'Friday': '10:0-1:0', 'Saturday': '10:0-1:0', 'Sunday': '10:0-1:0'}",Mexican, Restaurants,,10.0,1.0,None,None,10.0,1.0,10.0,1.0,10.0,1.0,10.0,1.0,10.0,1.0
UT6L3b7Zll_nvRidijiDSA,Five50 Pizza Bar,3730 Las Vegas Blvd S,Las Vegas,NV,89109,36.1065195454,-115.1769565195,4.0,773,1,"{'GoodForKids': 'True', 'BikeParking': 'False', 'HasTV': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'True', 'WiFi': ""'free'"", 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'False', 'WheelchairAccessible': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Alcohol': ""u'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'DogsAllowed': 'False', 'HappyHour': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTableService': 'True', 'Caters': 'False'}","Restaurants, Pizza","{'Monday': '11:30-0:30', 'Tuesday': '11:30-0:30', 'Wednesday': '11:30-0:30', 'Thursday': '11:30-0:30', 'Friday': '11:30-0:30', 'Saturday': '10:0-0:30', 'Sunday': '10:0-0:30'}",Restaurants, Pizza,,11.5,0.5,11.5,0.5,11.5,0.5,11.5,0.5,11.5,0.5,10.0,0.5,10.0,0.5
F7mv0e3N2DgYY93cl8LpZw,Wendy's,3251 Las Vegas Blvd. N.,Las Vegas,NV,89115,36.217336,-115.0947631,1.5,25,1,"{'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsDelivery': 'False', 'GoodForKids': 'False', 'BikeParking': 'True', 'Alcohol': ""u'none'"", 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'Caters': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'average'"", 'HasTV': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'WiFi': ""'no'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Burgers, Fast Food, Restaurants","{'Monday': '9:0-1:0', 'Tuesday': '9:0-1:0', 'Wednesday': '9:0-1:0', 'Thursday': '9:0-1:0', 'Friday': '9:0-1:0', 'Saturday': '9:0-1:0', 'Sunday': '9:0-1:0'}",Burgers, Fast Food, Restaurants,9.0,1.0,9.0,1.0,9.0,1.0,9.0,1.0,9.0,1.0,9.0,1.0,9.0,1.0
lWcUnuQ5Tck4TmVTP2gpIg,Mariana's Tortilleria,2551 E Bonanza Rd,Las Vegas,NV,89101,36.173157,-115.1144761,1.0,5,1,"{'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'RestaurantsDelivery': 'True'}","Food, Restaurants, Bakeries",,Food, Restaurants, Bakeries,None,None,None,None,None,None,None,None,None,None,None,None,None,None
wnxxb-Qpy5sYWCKIKto5Tg,Market Place Buffet,221 N Rampart Blvd,Las Vegas,NV,89145,36.1757918,-115.2907964,3.5,32,1,"{'Ambience': ""{'touristy': None, 'hipster': None, 'romantic': None, 'divey': None, 'intimate': None, 'trendy': None, 'upscale': None, 'classy': False, 'casual': None}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'RestaurantsPriceRange2': '2', 'GoodForMeal': ""{'dessert': True, 'latenight': None, 'lunch': None, 'dinner': None, 'brunch': None, 'breakfast': None}"", 'DogsAllowed': 'False', 'OutdoorSeating': 'True', 'NoiseLevel': ""u'average'"", 'HasTV': 'True', 'RestaurantsTakeOut': 'False'}","Restaurants, Buffets","{'Monday': '16:0-21:0', 'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '16:0-21:0', 'Saturday': '16:0-21:0', 'Sunday': '16:0-21:0'}",Restaurants, Buffets,,16.0,21.0,16.0,21.0,16.0,21.0,16.0,21.0,16.0,21.0,16.0,21.0,16.0,21.0
-wDNRL4lm1UgeFLG9KcrjQ,Yummy Grill & Sushi,9711 S Eastern Ave,Las Vegas,NV,89183,36.012748241,-115.1193797944,3.5,208,1,"{'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""'casual'"", 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'True', 'Alcohol': ""u'none'"", 'WiFi': ""u'no'"", 'BikeParking': 'True', 'OutdoorSeating': 'True', 'HasTV': 'True', 'NoiseLevel': ""u'average'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}""}","Chinese, Restaurants, Japanese, Hawaiian","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-21:30', 'Saturday': '11:0-21:30', 'Sunday': '11:0-20:0'}",Chinese, Restaurants, Japanese,0.0,24,11.0,21.5,11.0,21.5,11.0,21.5,11.0,21.5,11.0,21.5,11.0,20.0
vK8Q6qHL9t9RpifSI69pCw,Bambini's Pizzeria & Italian Restaurant,4375 S Buffalo Dr,Las Vegas,NV,89147,36.1095085,-115.2619491,5.0,29,1,"{'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Corkage': 'True', 'RestaurantsPriceRange2': '2', 'Caters': 'True', 'OutdoorSeating': 'False', 'DogsAllowed': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsTableService': 'True', 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsBitcoin': 'False', 'HasTV': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'True', 'HappyHour': 'True', 'WiFi': ""u'no'"", 'WheelchairAccessible': 'True', 'Alcohol': ""u'beer_and_wine'"", 'NoiseLevel': ""u'average'"", 'BYOB': 'True'}","Restaurants, Salad, Pizza, Wine Bars, Nightlife, Food, Specialty Food, Bars, Desserts, Seafood, Italian, Pasta Shops","{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '12:0-21:0'}",Restaurants, Salad, Pizza,0.0,24,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,12.0,21.0
RIHydChuDTrfuuvr8TzH4g,Castle Coffee,3850 S Las Vegas Blvd,Las Vegas,NV,89119,36.0989089607,-115.1755571365,2.0,6,1,,"Restaurants, Cafes",,Restaurants, Cafes,,None,None,None,None,None,None,None,None,None,None,None,None,None,None
XOwM9qo0A1ion_jI8CQ9Ng,Oaka Sushi House,"9285 S Cimarron Rd, Ste 100",Las Vegas,NV,89178,36.0196634,-115.2712102,4.5,100,1,"{'OutdoorSeating': 'False', 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'RestaurantsReservations': 'True', 'BusinessAcceptsCreditCards': 'True', 'DogsAllowed': 'False', 'HappyHour': 'True', 'WiFi': ""u'no'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsTableService': 'True', 'WheelchairAccessible': 'False', 'Ambience': ""{'touristy': False, 'hipster': None, 'romantic': None, 'divey': None, 'intimate': None, 'trendy': None, 'upscale': False, 'classy': None, 'casual': True}""}","Sushi Bars, Restaurants, Japanese","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-23:0'}",Sushi Bars, Restaurants, Japanese,11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0
cxwQIfMljUhk1yMG8PQLXg,Charlie's Market Buffet,740 S Decatur Blvd,Las Vegas,NV,89107,36.1636834,-115.207039,2.5,27,1,"{'NoiseLevel': ""u'quiet'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'GoodForKids': 'True', 'OutdoorSeating': 'False', 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'Alcohol': ""u'beer_and_wine'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTableService': 'True', 'RestaurantsGoodForGroups': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': True, 'breakfast': False}"", 'Ambience': ""{'touristy': None, 'hipster': None, 'romantic': False, 'divey': False, 'intimate': None, 'trendy': False, 'upscale': False, 'classy': None, 'casual': True}"", 'HasTV': 'True', 'WiFi': ""'no'""}","Restaurants, Buffets","{'Monday': '16:0-20:0', 'Tuesday': '16:0-20:0', 'Wednesday': '11:0-15:0', 'Thursday': '16:0-20:0', 'Friday': '11:0-15:0', 'Saturday': '11:0-15:0', 'Sunday': '16:0-20:0'}",Restaurants, Buffets,,16.0,20.0,16.0,20.0,11.0,15.0,16.0,20.0,11.0,15.0,11.0,15.0,16.0,20.0
x1fx7C_tc064cFATjl4fmQ,The Lodge at Grand Teton,8350 Grand Teton Dr,Las Vegas,NV,89131,36.306602,-115.2772369,3.0,116,1,"{'WiFi': ""'free'"", 'BikeParking': 'True', 'Caters': 'False', 'HasTV': 'True', 'Alcohol': ""u'full_bar'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '2', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'False', 'DogsAllowed': 'False', 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': True}"", 'GoodForDancing': 'False', 'BusinessAcceptsCreditCards': 'True', 'BestNights': ""{'monday': True, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", 'GoodForKids': 'True'}","Restaurants, Bars, Pubs, American (Traditional), Food, Nightlife","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Restaurants, Bars, Pubs,0.0,24,0.0,24,0.0,24,0.0,24,0.0,24,0.0,24,0.0,24
SXyGMj1rBHauU_MMLEsUfw,Little Caesars Pizza,"1967 N Decatur #H-2, Ste H-2",Las Vegas,NV,89108,36.1948021937,-115.20653004,2.0,31,1,"{'BikeParking': 'False', 'NoiseLevel': ""u'quiet'"", 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'WiFi': ""'no'"", 'RestaurantsDelivery': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsPriceRange2': '1', 'HasTV': 'True'}","Restaurants, Pizza, Fast Food","{'Monday': '10:30-22:0', 'Tuesday': '10:30-22:0', 'Wednesday': '10:30-22:0', 'Thursday': '10:30-22:0', 'Friday': '10:30-23:0', 'Saturday': '10:30-23:0', 'Sunday': '10:30-22:0'}",Restaurants, Pizza, Fast Food,10.5,22.0,10.5,22.0,10.5,22.0,10.5,22.0,10.5,23.0,10.5,23.0,10.5,22.0
Arx42aGpdfI6XRH9lnKdaQ,GlutenZero,"9500 S Eastern Ave, Ste 130",Las Vegas,NV,89123,36.0164931,-115.1170689,4.0,116,1,"{'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTableService': 'False', 'Alcohol': ""u'none'"", 'ByAppointmentOnly': 'False', 'RestaurantsReservations': 'False', 'Caters': 'False', 'GoodForKids': 'True', 'WheelchairAccessible': 'True', 'DogsAllowed': 'True', 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'OutdoorSeating': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsPriceRange2': '1', 'WiFi': ""u'no'"", 'NoiseLevel': ""u'quiet'"", 'HasTV': 'False', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True', 'HappyHour': 'False', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True'}","Restaurants, Food, Vegan, Bakeries, Gluten-Free","{'Monday': '0:0-0:0', 'Tuesday': '10:0-17:0', 'Wednesday': '10:0-17:0', 'Thursday': '10:0-17:0', 'Friday': '10:0-17:0', 'Saturday': '10:0-16:0', 'Sunday': '10:0-15:0'}",Restaurants, Food, Vegan,0.0,24,10.0,17.0,10.0,17.0,10.0,17.0,10.0,17.0,10.0,16.0,10.0,15.0
Rt_M67qJU8x4QGhdYwnkAQ,Piccadilly Pizza Fremont,322 Fremont St,Las Vegas,NV,89101,36.1701714,-115.1420862,2.5,85,1,"{'Caters': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '1', 'NoiseLevel': ""u'average'"", 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'WiFi': ""u'no'"", 'RestaurantsGoodForGroups': 'False', 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'GoodForKids': 'True', 'BikeParking': 'False', 'HasTV': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}""}","Pizza, Restaurants","{'Monday': '10:0-1:30', 'Tuesday': '10:0-1:30', 'Wednesday': '10:0-1:30', 'Thursday': '10:0-1:30', 'Friday': '10:0-2:30', 'Saturday': '10:0-2:30', 'Sunday': '10:0-1:30'}",Pizza, Restaurants,,10.0,1.5,10.0,1.5,10.0,1.5,10.0,1.5,10.0,2.5,10.0,2.5,10.0,1.5
tveb-DkZ0lnwgKb_oavl6A,Smith's Food & Drug Centers,7130 N Durango Dr,Las Vegas,NV,89149,36.2906483142,-115.2858587065,3.0,131,1,"{'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'False', 'Alcohol': ""'beer_and_wine'"", 'Caters': 'True'}","Food, Drugstores, Shopping, Grocery","{'Monday': '6:0-0:0', 'Tuesday': '6:0-0:0', 'Wednesday': '6:0-0:0', 'Thursday': '6:0-0:0', 'Friday': '6:0-0:0', 'Saturday': '6:0-0:0', 'Sunday': '6:0-0:0'}",Food, Drugstores, Shopping,6.0,24,6.0,24,6.0,24,6.0,24,6.0,24,6.0,24,6.0,24
nxKboEQMGEMUN62ShdMwnA,Mumfresh Asian Eats,2411 W Sahara Ave,Las Vegas,NV,89102,36.1426127634,-115.1756530255,4.0,28,1,"{'OutdoorSeating': 'False', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'none'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'True', 'Caters': 'True', 'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': True, 'valet': True}"", 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True', 'BikeParking': 'True', 'WiFi': ""u'free'"", 'Ambience': ""{'touristy': None, 'hipster': None, 'romantic': False, 'divey': None, 'intimate': None, 'trendy': None, 'upscale': None, 'classy': None, 'casual': None}"", 'DogsAllowed': 'False', 'RestaurantsTableService': 'False'}","Japanese, Sandwiches, Pan Asian, Vietnamese, Restaurants","{'Monday': '11:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-0:0'}",Japanese, Sandwiches, Pan Asian,11.0,24,11.0,24,11.0,24,11.0,24,11.0,24,11.0,24,11.0,24
